"Category","File","Objective","Context","Line"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\obj_attack_enemyarchery.scar","SOBJ_ProduceHorsemen","definition","58"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\training_missionzero.scar","SOBJ_ProduceHorsemen","usage","2071"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\obj_explore_darkage.scar","SOBJ_ProduceScouts","usage","16"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\training_missionzero.scar","SOBJ_ProduceScouts","usage","1041"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\obj_military_feudal.scar","SOBJ_ProduceSpearmen","definition","62"
"campaign","scenarios\campaign\angevin\ang_chp4_dover\obj_disruptfrench.scar","SOBJ_ProduceTraders","definition","130"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\obj_economy_darkage.scar","SOBJ_ProduceVillagers","definition","55"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\training_missionzero.scar","SOBJ_ProduceVillagers","usage","300"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_obj.scar","SOBJ_Progress1","definition","236"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_wave1.scar","SOBJ_Progress1","usage","903"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_obj.scar","SOBJ_Progress2","definition","243"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_wave1.scar","SOBJ_Progress2","usage","909"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_obj.scar","SOBJ_Progress3","definition","250"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_wave1.scar","SOBJ_Progress3","usage","915"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_obj.scar","SOBJ_Progress4","definition","257"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_wave1.scar","SOBJ_Progress4","usage","921"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_obj.scar","SOBJ_Progress5","definition","264"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_wave1.scar","SOBJ_Progress5","usage","927"
"campaign","scenarios\campaign\russia\gdm_chp1_moscow\obj_protectmoscow.scar","SOBJ_PutOutFires","usage","56"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_walldefense\challenge_mission_walldefense.scar","SOBJ_QuickBuild","usage","496"
"campaign","scenarios\campaign\hundred\hun_chp4_rouen\obj_research.scar","SOBJ_RaidTheRiverPort","definition","33"
"campaign","scenarios\campaign\hundred\hun_chp4_rouen\obj_optionals.scar","SOBJ_RaidTheRiverPort_Optional","definition","55"
"campaign","scenarios\campaign\hundred\hun_chp4_rouen\obj_optionals.scar","SOBJ_RaidTheRiverPort_Optional_RemainingBuilding","definition","71"
"campaign","scenarios\campaign\russia\gdm_chp2_kulikovo\obj_preparearmy.scar","SOBJ_RallyFords","usage","105"
"campaign","scenarios\campaign\abbasid\abb_m1_tyre\abb_m1_tyre_objectives.scar","SOBJ_RamHP","usage","296"
"campaign","scenarios\campaign\mongol\mon_chp1_juyong\obj_juyong_phase4.scar","SOBJ_RazeKeepJuyong","usage","25"
"campaign","scenarios\campaign\mongol\mon_chp3_xiangyang_1273\obj_xiangyang2_phase2.scar","SOBJ_RazeLandmark","usage","77"
"campaign","scenarios\campaign\russia\gdm_chp1_moscow\obj_rebuildmoscow.scar","SOBJ_RebuildStructures","definition","54"
"campaign","scenarios\campaign\hundred\hun_chp1_combat30\obj_approach.scar","SOBJ_Recruit1","definition","54"
"campaign","scenarios\campaign\hundred\hun_chp1_combat30\obj_combat.scar","SOBJ_Recruit1","usage","604"
"campaign","scenarios\campaign\hundred\hun_chp1_combat30\obj_approach.scar","SOBJ_Recruit1_Optional","definition","213"
"campaign","scenarios\campaign\hundred\hun_chp1_combat30\obj_combat.scar","SOBJ_Recruit1_Optional","usage","604"
"campaign","scenarios\campaign\hundred\hun_chp1_combat30\obj_approach.scar","SOBJ_Recruit2","definition","77"
"campaign","scenarios\campaign\hundred\hun_chp1_combat30\obj_combat.scar","SOBJ_Recruit2","usage","605"
"campaign","scenarios\campaign\hundred\hun_chp1_combat30\obj_approach.scar","SOBJ_Recruit2_Optional","definition","236"
"campaign","scenarios\campaign\hundred\hun_chp1_combat30\obj_combat.scar","SOBJ_Recruit2_Optional","usage","605"
"campaign","scenarios\campaign\hundred\hun_chp1_combat30\obj_approach.scar","SOBJ_Recruit3","definition","100"
"campaign","scenarios\campaign\hundred\hun_chp1_combat30\obj_combat.scar","SOBJ_Recruit3","usage","606"
"campaign","scenarios\campaign\hundred\hun_chp1_combat30\obj_approach.scar","SOBJ_Recruit3_Optional","definition","259"
"campaign","scenarios\campaign\hundred\hun_chp1_combat30\obj_combat.scar","SOBJ_Recruit3_Optional","usage","606"
"campaign","scenarios\campaign\hundred\hun_chp1_combat30\obj_approach.scar","SOBJ_Recruit4","definition","123"
"campaign","scenarios\campaign\hundred\hun_chp1_combat30\obj_combat.scar","SOBJ_Recruit4","usage","607"
"campaign","scenarios\campaign\hundred\hun_chp1_combat30\obj_approach.scar","SOBJ_Recruit4_Optional","definition","282"
"campaign","scenarios\campaign\hundred\hun_chp1_combat30\obj_combat.scar","SOBJ_Recruit4_Optional","usage","607"
"campaign","scenarios\campaign\angevin\ang_chp4_dover\obj_disruptfrench.scar","SOBJ_RecruitForestAllies","definition","117"
"campaign","scenarios\campaign\hundred\hun_chp1_combat30\obj_preround.scar","SOBJ_RecruitInfantry","usage","22"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_malian\challenge_mission_malian_reinforce.scar","SOBJ_RecruitPanel","usage","108"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_malian\challenge_mission_malian.scar","SOBJ_RecruitPanel","definition","840"
"campaign","scenarios\campaign\russia\gdm_chp2_kulikovo\obj_preparearmy.scar","SOBJ_RecruitSoldiers","usage","29"
"campaign","scenarios\historical_challenges\challenge_towton\challenge_towton_obj.scar","SOBJ_ReinforcementsNE","definition","157"
"campaign","scenarios\historical_challenges\challenge_towton\challenge_towton_towns.scar","SOBJ_ReinforcementsNE","usage","853"
"campaign","scenarios\historical_challenges\challenge_towton\challenge_towton_obj.scar","SOBJ_ReinforcementsNW","definition","117"
"campaign","scenarios\historical_challenges\challenge_towton\challenge_towton_towns.scar","SOBJ_ReinforcementsNW","usage","815"
"campaign","scenarios\historical_challenges\challenge_towton\challenge_towton_obj.scar","SOBJ_ReinforcementsS","definition","277"
"campaign","scenarios\historical_challenges\challenge_towton\challenge_towton_towns.scar","SOBJ_ReinforcementsS","usage","726"
"campaign","scenarios\historical_challenges\challenge_towton\challenge_towton_obj.scar","SOBJ_ReinforcementsSE","definition","197"
"campaign","scenarios\historical_challenges\challenge_towton\challenge_towton_towns.scar","SOBJ_ReinforcementsSE","usage","660"
"campaign","scenarios\historical_challenges\challenge_towton\challenge_towton_obj.scar","SOBJ_ReinforcementsSW","definition","237"
"campaign","scenarios\historical_challenges\challenge_towton\challenge_towton_towns.scar","SOBJ_ReinforcementsSW","usage","707"
"campaign","scenarios\campaign\mongol\mon_chp3_xiangyang_1273\obj_xiangyang2_phase3.scar","SOBJ_RepairBridge","usage","71"
"campaign","scenarios\campaign\angevin\ang_chp4_dover\obj_disruptfrench.scar","SOBJ_RepelFrenchSiege","usage","424"
"campaign","scenarios\campaign\angevin\ang_chp4_dover\obj_holdoffsiege.scar","SOBJ_RepelFrenchSiege","usage","149"
"campaign","scenarios\campaign\angevin\ang_chp4_dover\obj_siegewaves.scar","SOBJ_RepelFrenchSiege","definition","121"
"campaign","scenarios\campaign\angevin\ang_chp4_dover\obj_disruptfrench.scar","SOBJ_RepelSiege1","usage","421"
"campaign","scenarios\campaign\angevin\ang_chp4_dover\obj_holdoffsiege.scar","SOBJ_RepelSiege1","usage","137"
"campaign","scenarios\campaign\angevin\ang_chp4_dover\obj_siegewaves.scar","SOBJ_RepelSiege1","definition","23"
"campaign","scenarios\campaign\angevin\ang_chp4_dover\obj_disruptfrench.scar","SOBJ_RepelSiege2","usage","422"
"campaign","scenarios\campaign\angevin\ang_chp4_dover\obj_holdoffsiege.scar","SOBJ_RepelSiege2","usage","143"
"campaign","scenarios\campaign\angevin\ang_chp4_dover\obj_siegewaves.scar","SOBJ_RepelSiege2","definition","68"
"campaign","scenarios\campaign\russia\gdm_chp3_ugra\gdm_chp3_ugra_automated.scar","SOBJ_RepelWave1","usage","215"
"campaign","scenarios\campaign\russia\gdm_chp3_ugra\obj_mongolwaves.scar","SOBJ_RepelWave1","usage","106"
"campaign","scenarios\campaign\russia\gdm_chp3_ugra\gdm_chp3_ugra_automated.scar","SOBJ_RepelWave2","usage","215"
"campaign","scenarios\campaign\russia\gdm_chp3_ugra\obj_mongolwaves.scar","SOBJ_RepelWave2","usage","133"
"campaign","scenarios\campaign\salisbury\sal_chp2_dinan\obj_upgrade.scar","SOBJ_Research","usage","38"
"campaign","scenarios\campaign\salisbury\sal_chp2_womanswork\obj_officials.scar","SOBJ_Research","usage","31"
"campaign","scenarios\campaign\salisbury\sal_chp2_womanswork\training_sal_chp2_womanswork.scar","SOBJ_Research","usage","1082"
"campaign","scenarios\campaign\salisbury\sal_chp1_rebellion\obj_investigate.scar","SOBJ_ResetCamera","usage","70"
"campaign","scenarios\campaign\salisbury\sal_chp1_rebellion\training_sal_chp1_rebellion.scar","SOBJ_ResetCamera","usage","250"
"campaign","scenarios\campaign\hundred\hun_chp1_combat30\obj_combat.scar","SOBJ_Return","usage","84"
"campaign","scenarios\campaign\russia\gdm_chp2_kulikovo\obj_defenselines.scar","SOBJ_RightFordStatus","usage","318"
"campaign","scenarios\campaign\salisbury\sal_chp1_rebellion\obj_investigate.scar","SOBJ_RotateCamera","usage","40"
"campaign","scenarios\campaign\salisbury\sal_chp1_rebellion\training_sal_chp1_rebellion.scar","SOBJ_RotateCamera","usage","152"
"campaign","scenarios\campaign\mongol\mon_chp2_liegnitz\obj_destroypoles.scar","SOBJ_RovingKnights","definition","277"
"campaign","scenarios\historical_challenges\challenge_montgisard\challenge_montgisard_objectives.scar","SOBJ_SacredSitesTip","definition","38"
"campaign","scenarios\historical_challenges\challenge_montgisard\challenge_montgisard_objectives.scar","SOBJ_SacredSitesTip_Build","definition","50"
"campaign","scenarios\campaign\mongol\mon_chp1_juyong\obj_juyong_phase1.scar","SOBJ_Scout","usage","22"
"campaign","scenarios\campaign\mongol\mon_chp2_mohi\obj_scoutbridge.scar","SOBJ_ScoutBridge","definition","8"
"campaign","scenarios\campaign\russia\gdm_chp3_ugra\obj_mongolwaves.scar","SOBJ_ScoutFord","usage","85"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\obj_muster.scar","SOBJ_Search","usage","36"
"campaign","scenarios\campaign\abbasid\abb_m4_hattin\abb_m4_hattin_automated.scar","SOBJ_SecondTutorialBurn","usage","163"
"campaign","scenarios\campaign\abbasid\abb_m4_hattin\obj_tutorial.scar","SOBJ_SecondTutorialBurn","definition","75"
"campaign","scenarios\campaign\abbasid\abb_m4_hattin\obj_tutorial.scar","SOBJ_SecondTutorialCombat","usage","20"
"campaign","scenarios\campaign\abbasid\abb_m4_hattin\obj_tutorial.scar","SOBJ_SecondTutorialRetreat","usage","135"
"campaign","scenarios\campaign\mongol\mon_chp1_zhongdu\obj_zhongdu_phase1.scar","SOBJ_SecretTraderPings","definition","162"
"campaign","scenarios\historical_challenges\challenge_safed\challenge_safed_objectives.scar","SOBJ_SecureStone","usage","36"
"campaign","scenarios\historical_challenges\challenge_safed\challenge_safed_treb_attack.scar","SOBJ_SecureStone","usage","60"
"campaign","scenarios\historical_challenges\challenge_safed\challenge_safed.scar","SOBJ_SecureStone","usage","879"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\obj_muster.scar","SOBJ_SelectAll","definition","21"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\training_sal_chp1_valesdun.scar","SOBJ_SelectAll","usage","370"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\obj_prepare.scar","SOBJ_SelectEntireArmy","definition","24"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\training_sal_chp1_valesdun.scar","SOBJ_SelectEntireArmy","usage","825"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\obj_locate.scar","SOBJ_SelectExpandedArmy","definition","21"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\obj_organise.scar","SOBJ_SelectSpearmen","definition","16"
"campaign","scenarios\campaign\salisbury\sal_chp1_valesdun\training_sal_chp1_valesdun.scar","SOBJ_SelectSpearmen","usage","114"
"campaign","scenarios\campaign\salisbury\sal_chp2_womanswork\obj_villagers.scar","SOBJ_SelectVillager","definition","21"
"campaign","scenarios\campaign\salisbury\sal_chp2_womanswork\training_sal_chp2_womanswork.scar","SOBJ_SelectVillager","usage","67"
"campaign","scenarios\campaign\salisbury\sal_chp1_rebellion\obj_spearmen.scar","SOBJ_SelectWilliam","definition","21"
"campaign","scenarios\campaign\salisbury\sal_chp1_rebellion\training_sal_chp1_rebellion.scar","SOBJ_SelectWilliam","usage","299"
"campaign","scenarios\campaign\hundred\hun_chp2_cocherel\obj_optional_killroutiers.scar","SOBJ_SendGoldRoutiers","usage","197"
"campaign","scenarios\campaign\salisbury\sal_chp2_womanswork\obj_officials.scar","SOBJ_SetBalanced","definition","18"
"campaign","scenarios\campaign\salisbury\sal_chp2_womanswork\training_sal_chp2_womanswork.scar","SOBJ_SetBalanced","usage","932"
"campaign","scenarios\campaign\salisbury\sal_chp2_dinan\obj_expand.scar","SOBJ_SetMilitaryPreset","definition","14"
"campaign","scenarios\campaign\salisbury\sal_chp2_dinan\training_sal_chp2_dinan.scar","SOBJ_SetMilitaryPreset","usage","68"
"campaign","scenarios\campaign\salisbury\sal_chp2_dinan\obj_expand.scar","SOBJ_SetRally","usage","62"
"campaign","scenarios\campaign\salisbury\sal_chp2_dinan\training_sal_chp2_dinan.scar","SOBJ_SetRally","usage","319"
"campaign","scenarios\campaign\salisbury\sal_chp3_brokenpromise\obj_invade.scar","SOBJ_SetSail","definition","17"
"campaign","scenarios\campaign\salisbury\sal_chp3_brokenpromise\training_sal_chp3_brokenpromise.scar","SOBJ_SetSail","usage","445"
"campaign","scenarios\campaign\angevin\ang_chp3_lincoln\ang_chp3_lincoln.scar","SOBJ_SetStandGround","usage","269"
"campaign","scenarios\campaign\angevin\ang_chp3_lincoln\obj_defeat.scar","SOBJ_SetStandGround","usage","106"
"campaign","scenarios\campaign\angevin\ang_chp0_intro\obj_attack_enemyinfantry.scar","SOBJ_SetupLongbowmenOnCliff","definition","84"
"campaign","scenarios\campaign\angevin\ang_chp2_bayeux\obj_destroy.scar","SOBJ_SiegeEngineer","definition","51"
"campaign","scenarios\campaign\angevin\ang_chp4_rochester\obj_siegetutorial.scar","SOBJ_SiegeWorkshop","definition","20"
"campaign","scenarios\campaign\russia\gdm_chp2_kulikovo\obj_cavdetachment.scar","SOBJ_SignalInfo1","definition","27"
"campaign","scenarios\campaign\russia\gdm_chp2_kulikovo\obj_cavdetachment.scar","SOBJ_SignalInfo2","definition","34"
"gameplay","rogue\rogue_objectives.scar","SOBJ_SILVER","definition","151"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_ottoman\challenge_mission_ottoman_automated.scar","SOBJ_SilverMedal","usage","177"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_ottoman\challenge_mission_ottoman_objectives.scar","SOBJ_SilverMedal","definition","52"
"campaign","scenarios\campaign\russia\gdm_chp3_ugra\obj_holdfords.scar","SOBJ_SouthFordRus","usage","44"
"campaign","scenarios\cdn_challenge_missions\challenge_mission_walldefense\challenge_mission_walldefense.scar","SOBJ_SpendResources","usage","495"
"campaign","scenarios\historical_challenges\challenge_safed\challenge_safed_objectives.scar","SOBJ_StopBombardment","usage","142"
"campaign","scenarios\historical_challenges\challenge_safed\challenge_safed.scar","SOBJ_StopBombardment","usage","617"
"campaign","scenarios\campaign\mongol\mon_chp1_zhongdu\mon_chp1_zhongdu.scar","SOBJ_StopTraders","usage","877"
"campaign","scenarios\campaign\mongol\mon_chp1_zhongdu\obj_zhongdu_phase1.scar","SOBJ_StopTraders","usage","97"
"campaign","scenarios\campaign\russia\gdm_chp4_smolensk\obj_besiegesmolensk.scar","SOBJ_StopTraders","definition","111"
"campaign","scenarios\campaign\mongol\mon_chp3_xiangyang_1273\obj_xiangyang2_phase3.scar","SOBJ_StormPalace","usage","76"
"campaign","scenarios\campaign\mongol\mon_chp2_mohi\mon_chp2_mohi.scar","SOBJ_SupportBatu","usage","897"
"campaign","scenarios\campaign\mongol\mon_chp2_mohi\obj_scoutbridge.scar","SOBJ_SupportBatu","usage","83"
"campaign","scenarios\campaign\mongol\mon_chp3_xiangyang_1267\obj_xiangyang1_phase2.scar","SOBJ_SurroundNorth","definition","155"
"campaign","scenarios\campaign\mongol\mon_chp3_xiangyang_1267\obj_xiangyang1_phase2.scar","SOBJ_SurroundSouth","definition","188"
"campaign","scenarios\campaign\mongol\mon_chp3_xiangyang_1267\obj_xiangyang1_phase2.scar","SOBJ_SurroundWest","definition","120"
"campaign","scenarios\campaign\salisbury\sal_chp3_brokenpromise\obj_invade.scar","SOBJ_TakePevensey","usage","62"
"campaign","scenarios\campaign\russia\gdm_chp4_kazan\obj_securefort.scar","SOBJ_TatarBuildings","usage","72"
"campaign","scenarios\campaign\mongol\mon_chp3_lumen_shan\obj_lumen_phase2.scar","SOBJ_Towers","usage","74"
"campaign","scenarios\campaign\angevin\ang_chp4_rochester\obj_siegetutorial.scar","SOBJ_Trebuchets","definition","30"
"campaign","scenarios\campaign\angevin\ang_chp4_rochester\ang_chp4_rochester.scar","SOBJ_TroubledTrade","usage","692"
"campaign","scenarios\campaign\angevin\ang_chp4_rochester\obj_stopeconomy.scar","SOBJ_TroubledTrade","definition","22"
"campaign","scenarios\campaign\abbasid\abb_m3_redsea\abb_m3_redsea_objectives.scar","SOBJ_TutFishing","usage","34"
"campaign","scenarios\campaign\abbasid\abb_m3_redsea\abb_m3_redsea_objectives.scar","SOBJ_TutFishingBoats","usage","33"
"campaign","scenarios\campaign\abbasid\abb_m3_redsea\abb_m3_redsea_objectives.scar","SOBJ_TutNavalCombat","usage","38"
"campaign","scenarios\campaign\abbasid\abb_m3_redsea\abb_m3_redsea_objectives.scar","SOBJ_TutTradeShips","usage","35"
"campaign","scenarios\campaign\abbasid\abb_m3_redsea\abb_m3_redsea_objectives.scar","SOBJ_TutTrading","usage","36"
"campaign","scenarios\campaign\abbasid\abb_m3_redsea\abb_m3_redsea_objectives.scar","SOBJ_TutWarships","usage","37"
"campaign","scenarios\campaign\angevin\ang_chp3_wallingford\obj_eliminate_waves.scar","SOBJ_UnitsRemaining","definition","8"
"campaign","scenarios\campaign\salisbury\sal_chp3_brokenpromise\obj_invade.scar","SOBJ_UnloadArmy","usage","32"
"campaign","scenarios\campaign\salisbury\sal_chp2_dinan\obj_upgrade.scar","SOBJ_Veteran","usage","58"
"campaign","scenarios\campaign\mongol\mon_chp1_juyong\obj_juyong_phase3.scar","SOBJ_Village_1","usage","25"
"campaign","scenarios\campaign\mongol\mon_chp1_juyong\obj_juyong_phase3.scar","SOBJ_Village_2","usage","25"
"campaign","scenarios\campaign\mongol\mon_chp1_juyong\obj_juyong_phase3.scar","SOBJ_Village_3","usage","25"
"campaign","scenarios\campaign\salisbury\sal_chp2_womanswork\obj_villagers.scar","SOBJ_VillagerCommand","usage","49"
"campaign","scenarios\campaign\salisbury\sal_chp2_womanswork\training_sal_chp2_womanswork.scar","SOBJ_VillagerCommand","usage","434"
"campaign","scenarios\campaign\russia\gdm_chp2_kulikovo\gdm_chp2_kulikovo.scar","SOBJ_VisitVillages","usage","484"
"campaign","scenarios\campaign\russia\gdm_chp2_kulikovo\obj_preparearmy.scar","SOBJ_VisitVillages","usage","104"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_obj.scar","SOBJ_W1LeaderRally","definition","225"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_wave1.scar","SOBJ_W1LeaderRally","usage","608"
"campaign","scenarios\historical_challenges\challenge_agincourt\challenge_agincourt_wave3.scar","SOBJ_W1LeaderRally","usage","910"
"campaign","scenarios\campaign\salisbury\sal_chp2_township\obj_landmark.scar","SOBJ_WaitFinish","usage","11"
"campaign","scenarios\campaign\salisbury\sal_chp2_township\training_sal_chp2_township.scar","SOBJ_WaitFinish","usage","142"
"campaign","scenarios\campaign\salisbury\sal_chp2_womanswork\obj_grow.scar","SOBJ_WaitFinish","usage","89"
"campaign","scenarios\campaign\salisbury\sal_chp2_womanswork\training_sal_chp2_womanswork.scar","SOBJ_WaitFinish","usage","1243"
"campaign","scenarios\campaign\mongol\mon_chp3_lumen_shan\mon_chp3_lumen_shan.scar","SOBJ_Walls","usage","584"
"campaign","scenarios\campaign\mongol\mon_chp3_lumen_shan\obj_lumen_phase2.scar","SOBJ_Walls","usage","79"
"campaign","scenarios\campaign\russia\gdm_chp2_kulikovo\obj_defenselines.scar","SOBJ_Wave1","usage","48"
"campaign","scenarios\campaign\russia\gdm_chp2_kulikovo\obj_mongolwaves.scar","SOBJ_Wave1","definition","13"
"campaign","scenarios\campaign\russia\gdm_chp2_kulikovo\obj_mongolwaves.scar","SOBJ_Wave10","definition","304"
"campaign","scenarios\campaign\russia\gdm_chp2_kulikovo\obj_mongolwaves.scar","SOBJ_Wave2","definition","56"
"campaign","scenarios\campaign\russia\gdm_chp2_kulikovo\obj_mongolwaves.scar","SOBJ_Wave3","definition","89"
"campaign","scenarios\campaign\russia\gdm_chp2_kulikovo\obj_mongolwaves.scar","SOBJ_Wave4","definition","120"
"campaign","scenarios\campaign\russia\gdm_chp2_kulikovo\obj_mongolwaves.scar","SOBJ_Wave5","definition","152"
"campaign","scenarios\campaign\russia\gdm_chp2_kulikovo\obj_mongolwaves.scar","SOBJ_Wave6","definition","182"
"campaign","scenarios\campaign\russia\gdm_chp2_kulikovo\obj_mongolwaves.scar","SOBJ_Wave7","definition","213"
"campaign","scenarios\campaign\russia\gdm_chp2_kulikovo\obj_mongolwaves.scar","SOBJ_Wave8","definition","243"
"campaign","scenarios\campaign\russia\gdm_chp2_kulikovo\obj_mongolwaves.scar","SOBJ_Wave9","definition","273"
"campaign","scenarios\campaign\abbasid\abb_m4_hattin\obj_crusaders.scar","SOBJ_WaveCounter","definition","78"
"campaign","scenarios\campaign\hundred\hun_chp4_formigny\obj_stopthem.scar","SOBJ_WeakenKyriell","definition","23"
"campaign","scenarios\campaign\mongol\mon_chp3_xiangyang_1267\obj_xiangyang1_phase1.scar","SOBJ_WoodenCamp","definition","123"
"campaign","scenarios\campaign\mongol\mon_chp1_juyong\obj_juyong_phase3.scar","SOBJ_YanqingBuildings","usage","62"
"campaign","scenarios\campaign\salisbury\sal_chp1_rebellion\obj_investigate.scar","SOBJ_ZoomCamera","usage","55"
"campaign","scenarios\campaign\salisbury\sal_chp1_rebellion\training_sal_chp1_rebellion.scar","SOBJ_ZoomCamera","usage","201"
